,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
679,2971642,AJ,12,302006,233,233,131,A,ADLD,302029,2018-01-10,2018-01-10,2018-03-12,4407,2018-03-15,12.459562214978021
680,2953269,AN,22,400104,233,233,131,B,ADLD,452003,2018-02-03,2017-12-03,2018-03-07,4581,2018-03-13,12.557933489287535
681,2884506,AJ,2,110018,233,233,131,A,ADLD,110088,2017-05-10,2016-11-01,2018-02-19,4388,2018-03-13,13.28912989427588
682,2982503,AA,24,110092,233,233,228,B,ADLD,144001,2017-07-31,2017-06-13,2018-03-15,4150,2018-03-17,12.974372518796649
683,2977410,AI,9,411016,233,233,131,C,ADLD,496001,2017-10-04,2017-10-03,2018-03-13,4021,2018-03-17,14.924982374430307
684,2987358,AI,7,500004,233,233,131,A,ADLD,500060,2017-11-20,2017-11-20,2018-03-16,4474,2018-03-26,12.25990444567762
685,3001322,AN,7,500004,233,233,131,B,ADLD,530004,2017-10-17,2017-10-16,2018-03-20,4403,2018-04-01,12.67174521790313
686,3012946,AJ,27,110034,0,233,131,0,ADLD,247663,2018-03-07,2017-07-31,2018-03-24,4388,2018-03-28,13.08935815152347
687,3012946,AJ,27,110034,201,233,131,0,ADLD,247663,2018-03-07,2017-07-31,2018-03-24,4388,2018-03-28,13.08935815152347
688,3033841,AN,22,400104,233,233,131,B,ADLD,403707,2018-01-02,2017-12-29,2018-03-29,4581,2018-04-03,11.184447437132256
689,3047008,AN,21,110015,201,233,131,0,ADLD,250619,2017-11-24,2017-11-14,2018-04-02,4580,2018-04-10,11.929067702849807
690,2975719,C,6,160059,233,233,131,B,ADLD,140413,2016-12-15,2016-12-14,2018-03-13,4549,2018-03-15,11.455845212503938
691,2859658,AN,22,400104,233,233,131,B,ADLD,390012,2017-07-17,2017-07-14,2018-02-10,4581,2018-02-13,13.05842365775888
692,2885491,AN,22,400104,233,233,131,A,ADLD,380051,2016-08-18,2016-08-16,2018-02-19,4581,2018-03-06,12.66928214389877
693,2972179,AN,22,400104,233,233,131,A,ADLD,411038,2017-05-29,2017-05-27,2018-03-12,4581,2018-03-25,11.960795550254716
694,3036970,C,3,560011,233,245,228,A,ADLD,560029,2017-07-27,2016-07-24,2018-03-29,4469,2018-04-03,11.129694356147219
695,2827007,C,3,560011,233,233,228,A,ADLD,560037,2017-12-16,2016-04-02,2018-02-01,4461,2018-02-05,13.743698487575642
696,2984011,C,7,500004,233,233,228,A,ADLD,500008,2017-10-23,2017-10-22,2018-03-15,4477,2018-03-18,11.795125553628154
697,3055830,AN,8,700064,233,233,131,B,ADLD,711302,2017-07-25,2017-07-23,2018-04-05,4508,2018-04-11,11.69719069098889
698,2819033,AD,2,110018,233,233,131,A,ADLD,201301,2017-02-07,2017-01-29,2018-01-30,4148,2018-02-01,15.88286428667012
699,2819124,AN,2,110018,233,233,131,0,ADLD,0,2017-09-12,2017-08-26,2018-01-30,4388,2018-02-01,13.019286076612964
700,2819124,AJ,2,110018,233,233,131,0,ADLD,0,2017-09-12,2016-07-24,2018-01-30,4388,2018-02-01,13.019286076612964
701,2859298,AI,5,380009,233,233,131,B,ADLD,394220,2017-10-05,2017-10-04,2018-02-10,4422,2018-02-17,13.921351023440302
702,2920942,AJ,2,110018,233,233,228,B,ADLD,248001,2018-01-31,2017-05-14,2018-02-27,4388,2018-03-04,13.659244753953978
703,2953901,AN,7,500004,233,233,131,A,ADLD,500075,2017-07-10,2017-07-07,2018-03-08,4403,2018-03-12,12.93895161538579
704,2904675,AI,12,302006,233,233,131,A,ADLD,302021,2017-10-16,2017-10-15,2018-02-24,4407,2018-03-10,13.228792363205521
705,2939538,C,5,380009,233,233,131,B,ADLD,395001,2017-12-05,2017-11-23,2018-03-05,4546,2018-03-14,12.49236845396426
706,2972359,AI,8,700064,233,233,131,B,ADLD,700124,2017-11-14,2017-11-13,2018-03-12,4499,2018-03-14,12.58976538603713
707,2960154,AN,22,400104,233,233,131,A,ADLD,411014,2017-10-10,2017-10-04,2018-03-09,4581,2018-03-12,12.098713922971818
708,2970928,C,7,500004,233,233,228,B,ADLD,530022,2018-02-12,2017-06-12,2018-03-12,4477,2018-03-15,12.223766040613462
709,2940240,C,6,160059,233,233,131,B,ADLD,140603,2017-05-25,2017-05-19,2018-03-05,4549,2018-03-28,11.865183344003647
710,3009285,AD,1,400059,308,233,131,A,ADLD,400071,2017-09-25,2017-10-09,2018-03-22,4011,2018-04-02,13.797961021536146
711,2981636,AN,21,110015,233,233,131,B,ADLD,251001,2017-06-24,2017-06-23,2018-03-15,4580,2018-03-31,12.683591592983788
712,2938081,AN,26,560066,233,233,131,A,ADLD,600037,2017-06-14,2017-05-23,2018-03-03,5001,2018-03-31,11.08819932299199
713,3009470,C,6,160059,233,233,228,C,ADLD,144415,2017-12-08,2016-12-11,2018-03-23,4549,2018-03-29,10.614933865073148
714,3031799,G,1,400059,233,233,131,A,ADLD,411044,2017-07-07,2017-07-07,2018-03-28,4011,2018-04-03,13.641086404563886
715,3037986,C,3,560011,233,233,228,A,ADLD,560093,2018-01-27,2016-10-12,2018-03-30,4469,2018-04-09,11.287340736777516
716,3082206,AN,26,560066,233,233,131,A,ADLD,603103,2017-05-30,2017-05-29,2018-04-13,5001,2018-04-18,9.460951982338507
717,3025956,AE,2,110018,233,245,131,A,ADLD,110009,2017-11-11,2017-11-10,2018-03-27,4093,2018-04-02,12.718599095032467
718,3039813,C,3,560011,308,245,131,A,ADLD,560066,2017-02-25,2017-02-25,2018-03-30,4461,2018-04-06,11.620867682356348
719,2827720,AD,2,110018,201,201,228,0,ADLD,201016,2017-08-26,2017-08-24,2018-02-01,4148,2018-02-03,15.740058385951706
720,2939130,C,10,226010,201,201,228,0,ADLD,225001,2018-01-11,2018-01-02,2018-03-04,4547,2018-03-10,12.103057066992271
721,2957487,AM,2,110018,233,233,131,A,ADLD,110052,2017-10-23,2017-10-19,2018-03-08,4092,2018-03-13,13.67843011254027
722,2944876,C,2,110018,308,233,131,A,ADLD,110013,2017-10-25,2017-04-14,2018-03-06,4091,2018-03-20,13.82708997246884
723,3027808,AN,21,110015,201,233,131,D,ADLD,140118,2017-09-13,2017-09-09,2018-03-27,4580,2018-04-05,11.12486362729095
724,3060403,G,1,400059,233,233,131,A,ADLD,711102,2017-08-18,2017-08-14,2018-04-06,4011,2018-04-09,16.095182921818974
725,2891642,AM,2,110018,233,233,228,A,ADLD,110043,2018-01-20,2018-01-19,2018-02-20,4092,2018-02-23,13.944461511901153
726,2840556,AH,1,400059,233,233,131,B,ADLD,422001,2017-02-19,2017-02-17,2018-02-05,4016,2018-02-08,15.918920056014414
727,2888510,AA,24,110092,233,233,131,A,ADLD,201310,2017-05-10,2017-05-04,2018-02-20,4150,2018-03-07,15.07592189254786
728,2950418,AI,8,700064,233,233,131,C,ADLD,754021,2017-12-13,2017-12-13,2018-03-07,4499,2018-03-16,13.341652356994054
729,2948355,AJ,3,560011,308,233,228,A,ADLD,560085,2017-08-29,2017-06-26,2018-03-07,4460,2018-03-21,12.354269299328855
730,2847862,AN,9,411016,233,233,131,A,ADLD,411016,2017-02-17,2017-02-16,2018-02-07,4581,2018-02-09,13.301774414982958
731,2885111,AN,21,110015,233,233,131,A,ADLD,110080,2017-11-17,2017-11-11,2018-02-19,4580,2018-02-28,12.485571997601994
732,2963951,AN,7,500004,233,233,131,A,ADLD,501506,2017-12-10,2017-12-06,2018-03-10,4403,2018-03-20,12.836769984081819
733,2948695,AN,21,110015,201,233,131,0,ADLD,228001,2017-07-17,2017-06-07,2018-03-07,4393,2018-03-22,13.624526794874754
734,2971659,AJ,25,560037,233,245,131,A,ADLD,560029,2016-12-07,2016-12-06,2018-03-12,4460,2018-03-14,12.407406489534473
735,2857319,AJ,8,700064,233,233,131,A,ADLD,700014,2017-05-23,2017-05-22,2018-02-09,4499,2018-02-13,13.910303211075366
736,2904408,AN,3,560011,233,233,131,A,ADLD,560043,2017-07-21,2017-07-21,2018-02-24,4467,2018-02-26,13.31999368415508
737,3014307,AN,8,700064,233,233,131,A,ADLD,700007,2017-05-18,2017-05-17,2018-03-24,4508,2018-04-02,12.069450954796835
738,3071682,AN,21,110015,308,245,131,A,ADLD,110087,2017-07-28,2017-07-27,2018-04-10,4580,2018-04-16,10.173619778898534
739,2860838,AD,2,110018,233,233,228,A,ADLD,201010,2017-09-06,2017-09-04,2018-02-11,4148,2018-02-14,14.909617444762212
740,2868028,AJ,7,500004,233,233,131,A,ADLD,500003,2017-06-13,2017-06-11,2018-02-14,4474,2018-02-20,13.630216500530913
741,2939967,AN,3,560011,233,233,131,A,ADLD,560103,2017-07-10,2017-06-17,2018-03-05,4467,2018-03-07,12.912054991007999
742,2926852,AJ,2,110018,233,233,131,A,ADLD,110044,2018-01-29,2018-01-25,2018-03-01,4388,2018-03-03,12.802258937001056
743,2904557,AN,7,500004,233,233,131,C,ADLD,504001,2017-04-17,2017-04-12,2018-02-24,4403,2018-03-12,13.542215383397242
744,2951287,AN,21,110015,233,233,131,C,ADLD,784001,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,17.97519908043428
745,2951287,AN,21,110015,233,233,131,C,ADLD,784001,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,17.97519908043428
746,2951287,AN,21,110015,233,233,131,B,ADLD,221010,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,12.75410307671649
747,2951287,AN,21,110015,233,233,131,B,ADLD,221010,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,12.75410307671649
748,2987050,AJ,2,110018,201,233,131,D,ADLD,127046,2018-01-16,2017-11-24,2018-03-16,4388,2018-03-19,12.268389656328416
749,2982720,AI,7,500004,233,233,131,B,ADLD,530013,2018-03-03,2018-03-03,2018-03-15,4474,2018-03-27,12.590964651122363
750,2983542,AN,17,800001,233,233,131,C,ADLD,854105,2018-02-28,2018-02-15,2018-03-15,4410,2018-03-31,13.462227741286029
751,3021201,AN,22,400104,233,233,131,B,ADLD,390021,2016-04-04,2016-04-01,2018-03-26,4581,2018-03-30,11.202731429278366
752,3031747,AN,22,400104,233,233,131,B,ADLD,390021,2017-07-07,2017-07-06,2018-03-28,4581,2018-04-03,11.081580958753008
753,2999632,C,12,302006,233,233,131,B,ADLD,301707,2018-02-28,2017-09-23,2018-03-20,4453,2018-03-28,11.9441902654873
754,3017746,AN,21,110015,233,233,131,A,ADLD,110019,2017-11-16,2018-04-07,2018-03-25,4580,2018-04-03,10.96132028285983
755,3069371,AN,22,400104,233,233,228,A,ADLD,400059,2018-03-24,2018-03-24,2018-04-09,4581,2018-04-14,10.252154292713726
756,3005002,C,8,700064,233,233,228,A,ADLD,700001,2018-02-05,2017-08-08,2018-03-21,4511,2018-04-08,11.673543046822815
757,2839574,AN,21,110015,233,245,131,A,ADLD,110034,2017-05-08,2017-05-05,2018-02-05,4580,2018-02-08,12.839541446224885
758,2881035,C,5,380009,233,245,131,A,ADLD,380015,2017-09-13,2017-03-26,2018-02-17,4546,2018-02-24,12.856737509432236
759,2859483,C,2,110018,233,245,228,A,ADLD,110026,2018-01-22,2018-01-13,2018-02-10,4091,2018-02-15,14.149164683667372
760,3056693,AN,26,560066,233,245,131,A,ADLD,560100,2018-01-23,2018-01-23,2018-04-05,5001,2018-04-09,9.186512552826464
761,2865507,AN,21,110015,233,233,131,A,ADLD,122002,2017-11-07,2017-10-22,2018-02-13,4580,2018-02-20,12.82134195399047
762,2961018,AD,6,160059,233,233,131,C,ADLD,174103,2018-01-17,2017-10-09,2018-03-09,4443,2018-03-16,12.376929775894247
763,3047022,C,10,226010,233,233,131,A,ADLD,226010,2017-11-20,2017-11-20,2018-04-02,4547,2018-04-05,10.913339545241676
764,2969269,AN,7,500004,233,233,131,B,ADLD,522647,2017-06-30,2017-06-28,2018-03-10,4403,2018-03-13,12.971736332144118
765,3017366,AJ,27,110034,201,233,131,0,ADLD,335804,2017-07-21,2017-06-30,2018-03-25,4388,2018-03-28,13.855988733501931
766,3065863,U,3,560011,233,233,228,A,ADLD,560067,2018-03-07,2017-05-19,2018-04-08,4399,2018-04-11,11.25726545030738
767,2844653,C,2,110018,233,245,131,A,ADLD,110016,2017-11-24,2017-11-21,2018-02-06,4091,2018-02-09,14.809736353767008
768,2820115,AK,12,302006,233,233,228,B,ADLD,342006,2017-06-03,2017-05-24,2018-01-30,4407,2018-02-11,14.08071666650492
769,2921149,AN,21,110015,233,233,131,B,ADLD,148024,2017-04-24,2017-04-22,2018-02-27,4580,2018-03-01,12.423461304760053
770,3004413,AN,21,110015,201,233,131,0,ADLD,177601,2017-12-13,2017-12-09,2018-03-21,4580,2018-03-26,11.74123284777913
771,3043387,AD,1,400059,308,233,131,A,ADLD,400060,2017-09-08,2017-09-05,2018-03-31,4011,2018-04-07,13.406101627595866
772,3074237,AN,26,560066,233,233,131,A,ADLD,560032,2017-04-23,2017-04-21,2018-04-11,5001,2018-04-17,9.153064219963127
773,3074237,AN,26,560066,233,233,131,A,ADLD,560032,2017-04-23,2016-10-13,2018-04-11,5001,2018-04-17,9.153064219963127
774,2837228,C,2,110018,233,233,131,B,ADLD,132103,2017-02-24,2017-02-23,2018-02-03,4094,2018-02-05,15.256143222543137
775,2982094,AN,21,110015,308,233,131,A,ADLD,110083,2016-10-24,2016-10-20,2018-03-15,4580,2018-03-21,11.37147730039105
776,2978651,AN,22,400104,233,233,131,A,ADLD,400043,2017-11-17,2016-09-15,2018-03-14,4581,2018-03-24,11.784480409600874
777,2885394,AE,2,110018,233,233,228,A,ADLD,110045,2017-08-01,2017-02-20,2018-02-19,4093,2018-02-21,14.012107175155833
778,2881183,C,2,110018,233,233,228,A,ADLD,110091,2017-05-03,2017-03-03,2018-02-17,4550,2018-02-23,12.164936190659859
779,2907754,AN,26,560066,233,233,131,A,ADLD,600011,2018-01-15,2017-10-11,2018-02-26,5001,2018-03-14,11.43634909220436
780,2925222,H,1,400059,233,233,131,A,ADLD,500016,2018-01-29,2017-12-23,2018-02-28,4011,2018-03-07,15.6905362817377
781,2844440,AJ,2,110018,233,233,131,A,ADLD,110032,2017-05-11,2017-05-03,2018-02-06,4388,2018-02-12,13.748881253731497
782,2904204,AN,21,110015,233,233,131,A,ADLD,122001,2017-06-28,2017-06-27,2018-02-24,4580,2018-02-26,12.376788800190184
783,2831912,AJ,2,110018,233,233,228,A,ADLD,201306,2017-11-08,2017-09-05,2018-02-02,4388,2018-02-05,14.24896211512656
784,2833286,AJ,2,110018,233,233,228,B,ADLD,201206,2017-12-11,2017-12-08,2018-02-02,4388,2018-02-05,14.232250475423797
785,2854492,AN,21,110015,233,233,131,B,ADLD,180001,2017-03-14,2017-02-26,2018-02-09,4580,2018-02-16,13.485754432353005
786,2907996,AN,8,700064,233,233,131,C,ADLD,743166,2017-09-28,2017-09-25,2018-02-26,4508,2018-02-27,13.690982027692314
787,2898183,F,1,400059,233,233,131,C,ADLD,152001,2017-07-06,2017-06-26,2018-02-22,4011,2018-02-24,12.773715150073464
788,2940178,AA,24,110092,233,233,131,A,ADLD,110059,2016-09-23,2016-08-17,2018-03-05,4150,2018-03-08,13.636121199502156
789,2949785,AN,3,560011,233,233,131,A,ADLD,560107,2017-09-23,2017-09-20,2018-03-07,4467,2018-03-12,12.7993047433894
790,2905995,AN,21,110015,233,233,131,A,ADLD,201003,2018-01-12,2017-11-15,2018-02-24,4580,2018-03-16,13.088867094915557
791,2938407,AN,22,400104,233,233,131,B,ADLD,396195,2017-05-22,2017-03-02,2018-03-04,4581,2018-03-17,12.211110147558735
792,2990187,Y,2,110018,308,233,131,A,ADLD,110002,2017-06-16,2017-06-10,2018-03-17,4147,2018-03-21,13.074134422307921
793,2971560,J,2,110018,233,233,131,A,ADLD,400077,2017-12-23,2017-12-21,2018-03-12,4432,2018-03-20,14.795840918201776
794,2995669,AN,26,560066,233,233,228,A,EW,560076,2016-10-31,2016-10-01,2018-03-19,5001,2018-03-24,9.565746571871877
795,3035766,AN,26,560066,233,233,131,A,ADLD,560076,2017-10-03,2017-09-29,2018-03-29,5001,2018-04-03,9.595419903837062
796,3008481,AN,17,800001,233,233,131,C,ADLD,826001,2017-11-18,2017-08-02,2018-03-22,4538,2018-04-01,12.384062487103137
797,3028060,AN,21,110015,233,233,131,B,ADLD,134108,2017-05-16,2017-05-13,2018-03-27,4580,2018-04-07,11.06623283956452
798,3044664,AN,8,700064,233,233,131,B,ADLD,781024,2017-02-06,2017-02-04,2018-04-01,4508,2018-04-09,12.472055212533128
799,3072379,AJ,27,110034,233,233,131,A,ADLD,121003,2017-06-11,2017-06-02,2018-04-10,4388,2018-04-17,11.231976719183976
800,2971008,AN,26,560066,308,245,131,A,ADLD,560041,2017-07-22,2017-02-25,2018-03-12,5001,2018-03-22,10.17029860872833
801,2824818,C,11,641012,233,201,131,A,ADLD,641004,2017-06-16,2016-10-20,2018-01-31,4492,2018-02-07,14.685921612818134
802,3058979,AN,26,560066,233,233,131,A,ADLD,641114,2017-05-05,2017-05-03,2018-04-05,4495,2018-04-07,12.179548712840138
803,2839952,AN,21,110015,233,233,131,B,ADLD,181133,2017-09-14,2017-09-08,2018-02-05,4580,2018-02-19,13.663285228022872
804,2963539,AJ,23,400001,233,233,131,A,ADLD,401302,2017-10-01,2017-09-24,2018-03-10,4398,2018-03-22,12.729799575254397
805,3005005,AA,4,600024,233,233,228,A,ADLD,600119,2018-01-12,2018-01-04,2018-03-21,4485,2018-03-22,11.652209669669617
806,3006475,AA,7,500004,233,233,131,B,ADLD,530017,2018-02-25,2018-02-20,2018-03-22,4479,2018-03-29,12.297365076357394
807,2894459,C,2,110018,233,233,228,A,ADLD,201002,2017-06-26,2016-10-13,2018-02-21,4091,2018-02-23,14.759789513097289
808,3072467,AA,7,500004,233,233,228,A,ADLD,500054,2018-04-07,2018-03-28,2018-04-10,4479,2018-04-21,10.771088735434446
809,2829214,C,10,226010,233,233,131,A,ADLD,226001,2018-01-16,2018-01-15,2018-02-01,4444,2018-02-03,13.84271344349321
810,2899523,AN,22,400104,233,233,131,B,ADLD,452009,2017-06-30,2017-06-15,2018-02-23,4581,2018-02-26,13.175413102525162
811,3035105,C,2,110018,233,233,131,A,ADLD,110024,2017-11-06,2017-11-06,2018-03-29,4550,2018-04-04,10.886387917709712
812,3006890,AN,22,400104,233,245,131,B,ADLD,395002,2017-05-04,2017-05-03,2018-03-22,4581,2018-03-27,11.244602106150587
813,2878987,AJ,2,110018,233,233,228,A,ADLD,110091,2017-12-17,2017-12-16,2018-02-16,4388,2018-02-19,12.86225880357263
814,2878237,AJ,7,500004,233,233,131,A,ADLD,500045,2017-07-24,2017-07-21,2018-02-16,4474,2018-02-21,13.513326924657989
815,2870371,Y,7,500004,233,233,131,A,ADLD,500092,2017-05-27,2017-04-08,2018-02-14,4403,2018-02-26,13.898686248229495
816,2870371,Y,7,500004,233,233,131,A,ADLD,500092,2017-05-27,2017-03-22,2018-02-14,4403,2018-02-26,13.898686248229495
817,2940496,AJ,3,560011,233,233,228,A,ADLD,560080,2018-02-11,2017-11-03,2018-03-05,4460,2018-03-07,12.444505648425057
818,3038299,AJ,25,560037,308,233,131,A,ADLD,560043,2017-08-25,2017-08-25,2018-03-30,4460,2018-04-03,11.810712970614432
819,3012241,J,2,110018,233,233,131,B,ADLD,125001,2017-04-19,2017-04-11,2018-03-23,5138,2018-03-31,8.848482471829577
820,3038258,AN,21,110015,0,233,131,C,ADLD,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,11.013004799323483
821,3038258,AN,21,110015,233,233,131,C,ADLD,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,11.013004799323483
822,3053553,AJ,7,500004,233,233,131,A,ADLD,500016,2017-05-09,2017-05-08,2018-04-04,4474,2018-04-11,11.499060648315627
823,2956985,AN,26,560066,233,245,131,A,ADLD,560037,2017-06-08,2017-06-06,2018-03-08,5001,2018-03-19,10.331355107869712
824,2846861,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-07-22,2018-02-06,4580,2018-02-11,12.545234282437065
825,2887807,C,2,110018,233,233,131,A,ADLD,110087,2017-04-27,2017-04-21,2018-02-19,4091,2018-03-05,14.483374208644278
826,2949543,AN,7,500004,233,233,228,B,ADLD,522007,2018-01-19,2017-02-11,2018-03-07,4403,2018-03-11,12.702109505753143
827,2940511,AN,8,700064,233,233,131,A,ADLD,711106,2017-06-07,2017-06-01,2018-03-05,4508,2018-03-11,13.020136064318947
828,2999321,AN,21,110015,308,233,228,A,ADLD,122001,2018-02-24,2017-10-01,2018-03-19,4580,2018-03-23,10.793802390127567
829,3004040,AN,21,110015,233,233,131,A,ADLD,110085,2016-04-04,2017-03-24,2018-03-21,4580,2018-03-27,11.119384315180213
830,2824802,C,5,380009,233,233,131,A,ADLD,382330,2017-12-28,2017-10-23,2018-01-31,4546,2018-02-05,13.692925111354299
831,2867369,AN,21,110015,233,233,228,B,ADLD,132001,2018-01-28,2017-09-30,2018-02-13,4580,2018-02-17,12.402380757955399
832,2843520,AN,4,600024,233,233,131,A,ADLD,600122,2017-12-29,2017-06-02,2018-02-06,4490,2018-02-17,13.976903356199855
833,2862563,AN,2,110018,233,233,228,A,ADLD,110051,2017-12-16,2017-10-06,2018-02-12,4147,2018-02-16,14.050409273020215
834,2851843,AI,6,160059,233,233,131,C,ADLD,143105,2017-12-11,2017-12-11,2018-02-08,4437,2018-02-15,13.3685332179845
835,2906003,AJ,1,400059,233,233,131,A,ADLD,400059,2017-10-17,2017-10-16,2018-02-24,4398,2018-03-01,13.378772807311549
836,2931905,AN,22,400104,233,233,131,A,ADLD,400013,2018-01-12,2018-01-07,2018-03-03,4581,2018-03-10,12.321211476681967
837,2923014,AN,21,110015,233,233,131,A,ADLD,302018,2017-08-21,2017-08-16,2018-02-28,4580,2018-03-14,13.830154316093157
838,2931242,AN,21,110015,233,233,131,A,ADLD,122101,2018-01-26,2018-01-25,2018-03-03,4580,2018-03-07,12.067108711411393
839,2971108,AN,21,110015,233,233,131,A,ADLD,302019,2017-03-25,2017-03-23,2018-03-12,4580,2018-03-13,13.277668736025973
840,2960012,AJ,12,302006,233,233,131,A,ADLD,302021,2018-01-18,2018-01-18,2018-03-09,4407,2018-03-20,12.59309128341588
841,2970195,AM,8,700064,233,233,131,C,ADLD,752101,2018-02-28,2018-02-28,2018-03-11,4502,2018-03-17,13.084205880146769
842,2980410,AN,22,400104,233,233,131,C,ADLD,476001,2018-02-25,2017-12-04,2018-03-14,4581,2018-03-22,12.468696704553636
843,3025352,AJ,23,400001,233,233,228,B,ADLD,452016,2018-03-07,2018-02-24,2018-03-27,4398,2018-04-04,11.9997174740829
844,3049584,AA,24,110092,233,233,131,B,ADLD,390016,2017-12-29,2017-12-19,2018-04-03,4150,2018-04-07,14.975565764552385
845,3032318,AI,23,400001,233,233,131,A,ADLD,400069,2017-11-03,2017-11-02,2018-03-28,4398,2018-04-09,11.928244658715364
846,2949276,C,5,380009,233,245,131,A,ADLD,380015,2017-03-18,2017-03-14,2018-03-07,4546,2018-03-11,12.072797697264505
847,3003068,AN,5,380009,233,245,131,C,ADLD,363020,2017-06-03,2016-12-26,2018-03-21,4581,2018-03-21,11.152030357854237
848,3006500,AN,22,400104,233,245,131,B,ADLD,364001,2017-06-19,2017-06-16,2018-03-22,4581,2018-03-29,10.961583623537322
849,2903992,AN,7,500004,233,233,228,A,ADLD,500088,2018-01-07,2017-10-09,2018-02-24,4403,2018-03-06,13.0221172596722
850,2931174,L,2,110018,233,233,131,C,ADLD,144402,2017-02-15,2018-01-08,2018-03-03,4154,2018-03-12,14.042044099777613
851,3066323,AJ,27,110034,233,233,131,A,ADLD,122051,2018-02-23,2018-01-24,2018-04-08,4388,2018-04-15,11.311265909997772
852,2971949,AN,22,400104,233,233,131,B,ADLD,431602,2017-04-21,2017-04-19,2018-03-12,4581,2018-03-19,12.154145268598498
853,2931238,AN,21,110015,233,233,131,A,ADLD,110062,2017-04-06,2017-04-05,2018-03-03,4580,2018-03-07,11.955506741488989
854,2953745,AM,2,110018,233,233,131,A,ADLD,110074,2017-01-06,2017-01-01,2018-03-08,4092,2018-03-10,13.72162153165489
855,2885357,U,2,110018,233,233,131,A,ADLD,110075,2017-04-30,2017-04-30,2018-02-19,4095,2018-02-21,14.494813115432805
856,3076689,AJ,7,500004,233,233,228,A,ADLD,500054,2018-03-22,2018-03-20,2018-04-12,4474,2018-04-16,10.74333087556488
857,2875095,AI,6,160059,233,233,131,C,ADLD,143001,2017-10-25,2017-10-24,2018-02-15,4437,2018-03-10,13.100454121199824
858,3022198,AJ,27,110034,233,233,131,B,ADLD,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,13.857949693113596
859,3022198,AJ,27,110034,0,233,131,B,ADLD,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,13.857949693113596
